concent_id,concent,is_face_authentication_blocked,merchant_desc,merchant_dist,merchant_id,merchant_logo,merchant_nm,merchant_status,merchant_time,mobile,primary_authenticated,secondary_authenticated,ssn
806,false,true,"Thiel, Kuhic and Schinner",96.73,1020,http://dummyimage.com/139x209.bmp/5fa2dd/ffffff,Zoomlounge,Close,11:37 PM,795-441-0481,true,true,571-46-8488
807,true,false,Donnelly Group,29.47,1011,http://dummyimage.com/175x128.jpg/ff4444/ffffff,Eidel,Open,9:09 PM,892-949-9914,false,true,422-42-3464
808,false,true,Lehner and Sons,4.24,1015,http://dummyimage.com/213x194.jpg/cc0000/ffffff,Jaloo,Open,7:45 PM,380-267-5454,false,true,864-47-6002
809,true,false,Barrows-Shields,24.28,1009,http://dummyimage.com/207x220.bmp/dddddd/000000,Dabjam,Close,11:37 PM,108-112-2500,true,false,719-79-7565
810,true,true,Friesen LLC,25.2,1013,http://dummyimage.com/186x151.bmp/5fa2dd/ffffff,Thoughtblab,Close,10:55 PM,770-635-2180,false,false,641-82-0523
811,false,false,Kassulke Inc,40.82,1001,http://dummyimage.com/141x155.bmp/cc0000/ffffff,Lazzy,Close,8:56 PM,345-180-9824,false,true,300-33-6387
812,true,true,Yost-Paucek,94.19,1005,http://dummyimage.com/145x240.png/dddddd/000000,Blogspan,Close,8:23 PM,499-204-7737,false,true,565-95-5357
813,false,false,Reynolds Inc,65.43,1019,http://dummyimage.com/188x125.jpg/ff4444/ffffff,Aimbu,Close,7:27 PM,512-232-7403,false,false,789-50-8824
814,true,false,Mills-Balistreri,55.29,1014,http://dummyimage.com/151x203.bmp/ff4444/ffffff,Twitterworks,Close,6:00 PM,143-185-2076,true,true,477-26-7960
815,true,false,"Sawayn, Kassulke and Green",66.47,1017,http://dummyimage.com/162x226.png/dddddd/000000,Voonte,Close,11:28 PM,759-343-4195,false,false,148-58-0796
816,true,true,Homenick and Sons,39.08,1001,http://dummyimage.com/203x216.jpg/dddddd/000000,Voonyx,Close,11:08 PM,245-909-9122,true,false,530-04-0306
817,false,false,Skiles and Sons,64.56,1015,http://dummyimage.com/241x123.png/5fa2dd/ffffff,Photofeed,Open,7:47 PM,909-279-8048,false,true,162-35-1964
818,false,false,"Metz, Predovic and Buckridge",69.53,1014,http://dummyimage.com/165x195.jpg/dddddd/000000,Gabvine,Open,7:06 PM,600-364-8662,true,true,885-69-1468
819,false,true,Emmerich-Satterfield,52.16,1018,http://dummyimage.com/155x107.png/cc0000/ffffff,Katz,Close,6:06 PM,310-488-3322,true,false,232-16-8236
820,true,true,Dare and Sons,10.13,1006,http://dummyimage.com/222x144.bmp/dddddd/000000,Thoughtbeat,Close,8:49 PM,401-883-9776,true,true,776-46-4703
821,false,false,Moore Group,78.47,1005,http://dummyimage.com/198x234.bmp/cc0000/ffffff,Edgeify,Close,6:37 PM,738-196-2498,false,true,501-19-0606
822,false,false,"Braun, Aufderhar and Spencer",57.09,1010,http://dummyimage.com/125x143.bmp/ff4444/ffffff,Roomm,Open,9:00 PM,272-178-0716,true,true,592-33-3148
823,true,false,Bruen and Sons,38.36,1019,http://dummyimage.com/190x193.bmp/dddddd/000000,Divanoodle,Close,7:37 PM,477-528-3986,false,false,888-01-9917
824,false,true,"Watsica, Swift and Larson",6.22,1019,http://dummyimage.com/170x170.bmp/ff4444/ffffff,Innojam,Open,11:41 PM,706-498-1522,false,false,442-21-7237
825,false,false,Hand-Stoltenberg,86.5,1016,http://dummyimage.com/204x206.bmp/ff4444/ffffff,Zoombox,Close,11:28 PM,695-654-5463,false,true,836-95-3514
826,false,false,"D'Amore, Goldner and Lehner",42.24,1023,http://dummyimage.com/140x235.png/cc0000/ffffff,Twinte,Open,7:58 PM,979-761-5650,true,false,713-44-9112
827,false,true,"Dicki, Howe and Goldner",93.27,1013,http://dummyimage.com/201x205.bmp/5fa2dd/ffffff,Mymm,Open,10:15 PM,701-478-5634,false,false,832-19-4050
828,true,false,Klein-Schowalter,10.82,1010,http://dummyimage.com/202x228.png/ff4444/ffffff,Zoomdog,Close,11:54 PM,657-428-2430,true,false,689-97-5133
829,true,false,Padberg Inc,40.1,1002,http://dummyimage.com/234x157.bmp/5fa2dd/ffffff,Digitube,Close,6:33 PM,283-890-6025,true,false,501-72-0878
830,true,true,Abernathy-Aufderhar,93.38,1016,http://dummyimage.com/178x136.jpg/cc0000/ffffff,Browsetype,Open,7:01 PM,140-650-7141,true,false,796-28-2307
831,false,true,Frami-Armstrong,63.56,1000,http://dummyimage.com/178x113.bmp/5fa2dd/ffffff,Quaxo,Close,8:09 PM,533-818-0177,false,true,607-93-9727
832,true,true,Steuber Group,66.86,1017,http://dummyimage.com/247x135.png/ff4444/ffffff,InnoZ,Open,6:59 PM,315-669-7444,true,false,314-75-4145
833,true,true,Maggio-Satterfield,80.86,1008,http://dummyimage.com/176x202.bmp/cc0000/ffffff,Jetpulse,Close,7:59 PM,321-802-1502,true,true,633-48-7373
834,true,false,"Gottlieb, Waelchi and Sanford",36.11,1016,http://dummyimage.com/157x193.jpg/ff4444/ffffff,Twinte,Close,11:34 PM,550-565-1529,false,true,391-10-4522
835,false,false,Lesch-Bins,31.21,1016,http://dummyimage.com/200x131.bmp/cc0000/ffffff,Shufflester,Open,9:25 PM,184-792-0460,false,false,449-93-9669
836,true,false,Nienow-Rowe,35.62,1002,http://dummyimage.com/138x190.png/ff4444/ffffff,Agimba,Open,6:30 PM,771-268-1463,false,false,671-19-4106
837,false,true,Hodkiewicz-Koepp,40.67,1022,http://dummyimage.com/213x125.png/dddddd/000000,Yakidoo,Close,11:53 PM,271-392-7876,true,true,806-74-6413
838,false,true,Johnson and Sons,79.85,1007,http://dummyimage.com/182x209.jpg/cc0000/ffffff,Trudoo,Close,10:18 PM,815-348-8652,true,false,891-45-6124
839,false,true,Kreiger Inc,97.94,1001,http://dummyimage.com/108x174.png/ff4444/ffffff,Skivee,Close,8:49 PM,497-426-9855,true,true,253-24-4946
840,false,false,Tillman Group,2.34,1000,http://dummyimage.com/122x236.bmp/cc0000/ffffff,Gigazoom,Open,10:19 PM,175-282-3641,true,true,891-66-3351
841,false,false,Koss Group,11.46,1001,http://dummyimage.com/130x114.png/5fa2dd/ffffff,Feedspan,Open,7:41 PM,403-955-6487,true,true,153-47-1609
842,false,false,Hilll-Lemke,69.24,1022,http://dummyimage.com/242x204.png/5fa2dd/ffffff,Skyndu,Close,9:41 PM,180-313-4054,true,false,444-08-6333
843,true,false,"Gerhold, Klocko and Batz",87.25,1009,http://dummyimage.com/101x146.png/cc0000/ffffff,Rhynyx,Close,6:09 PM,704-357-0568,true,true,878-54-6478
844,true,true,"Funk, Bergnaum and Roberts",25.1,1016,http://dummyimage.com/189x245.jpg/ff4444/ffffff,Edgeify,Close,8:40 PM,419-510-8777,false,true,595-77-6774
845,true,false,Barrows-Friesen,98.42,1024,http://dummyimage.com/122x136.jpg/5fa2dd/ffffff,Twitterwire,Close,7:35 PM,132-605-7337,true,true,446-58-3319
846,true,false,Emard and Sons,3.35,1012,http://dummyimage.com/112x199.png/cc0000/ffffff,Yakidoo,Open,11:22 PM,933-330-3112,true,false,744-68-0148
847,false,true,"Mueller, Rodriguez and Kunze",59.48,1014,http://dummyimage.com/224x197.jpg/5fa2dd/ffffff,Blogtags,Close,6:35 PM,759-743-6601,false,false,151-56-7978
848,true,false,Fadel-Cummerata,1.08,1002,http://dummyimage.com/244x177.png/5fa2dd/ffffff,Kwilith,Open,6:05 PM,947-727-3501,false,false,509-87-2905
849,true,false,"Deckow, Cruickshank and Goyette",84.79,1001,http://dummyimage.com/228x191.bmp/ff4444/ffffff,Jabbercube,Open,6:52 PM,924-406-1067,false,false,729-11-9793
850,false,true,"Wilderman, Bernier and Thompson",84.51,1021,http://dummyimage.com/174x140.png/ff4444/ffffff,Brainsphere,Open,10:48 PM,106-680-0544,true,true,258-50-3590
851,true,true,Cormier-Schmitt,67.05,1011,http://dummyimage.com/112x213.png/cc0000/ffffff,Tazz,Open,10:28 PM,326-793-9798,true,false,749-16-3001
852,true,true,Metz and Sons,44.06,1024,http://dummyimage.com/122x228.jpg/cc0000/ffffff,Izio,Open,6:30 PM,626-644-9975,false,true,837-86-0413
853,false,false,Wisozk-Lindgren,37.4,1016,http://dummyimage.com/123x173.bmp/dddddd/000000,Kayveo,Open,6:22 PM,881-899-1583,true,false,334-89-2510
854,false,true,Stanton and Sons,65.6,1025,http://dummyimage.com/101x123.jpg/dddddd/000000,Podcat,Open,10:20 PM,179-618-4180,false,false,549-53-6449
855,true,false,"Legros, Leffler and McLaughlin",32.57,1006,http://dummyimage.com/236x107.bmp/dddddd/000000,Buzzshare,Close,10:17 PM,280-489-5776,false,true,250-56-9439
856,true,false,Hodkiewicz LLC,83.08,1008,http://dummyimage.com/249x152.jpg/cc0000/ffffff,Brainlounge,Close,11:17 PM,539-804-9124,false,false,204-72-3348
857,false,false,"Anderson, Upton and Legros",48.6,1001,http://dummyimage.com/102x159.jpg/cc0000/ffffff,Rooxo,Open,10:23 PM,549-460-5677,false,false,216-68-9599
858,true,true,Carroll-Schmidt,61.9,1003,http://dummyimage.com/195x131.png/cc0000/ffffff,Fivespan,Close,8:24 PM,289-331-5162,true,false,267-75-2078
859,true,false,Prohaska LLC,49.03,1012,http://dummyimage.com/236x195.bmp/5fa2dd/ffffff,Npath,Close,9:30 PM,441-389-1393,true,true,592-21-3069
860,false,true,"Hilll, Nikolaus and Johnston",3.93,1007,http://dummyimage.com/137x175.png/cc0000/ffffff,Jabbersphere,Close,8:42 PM,351-829-9566,false,false,838-41-6621
861,false,false,"Christiansen, Hoeger and Pouros",4.56,1015,http://dummyimage.com/189x136.png/ff4444/ffffff,Topicware,Close,7:57 PM,526-567-9580,true,true,286-49-5377
862,false,false,"Sporer, Tromp and Reilly",41.38,1006,http://dummyimage.com/181x159.bmp/ff4444/ffffff,Kare,Close,10:43 PM,440-229-0815,true,false,536-74-1431
863,true,false,Marks and Sons,14.88,1009,http://dummyimage.com/155x194.png/cc0000/ffffff,Buzzshare,Open,10:56 PM,354-147-2453,false,true,824-41-1629
864,true,false,McKenzie-Berge,14.39,1007,http://dummyimage.com/203x200.bmp/5fa2dd/ffffff,Muxo,Close,11:17 PM,721-915-7058,false,false,730-47-4481
865,true,false,Frami-Stroman,2.62,1015,http://dummyimage.com/240x196.bmp/5fa2dd/ffffff,Yombu,Open,6:42 PM,429-169-6709,false,true,700-88-1179
866,true,false,Dickens-Mills,29.31,1011,http://dummyimage.com/128x115.jpg/ff4444/ffffff,Jetpulse,Open,11:01 PM,946-708-4664,true,false,379-11-8920
867,false,false,Schaden-Gottlieb,65.84,1014,http://dummyimage.com/114x227.jpg/5fa2dd/ffffff,Feedbug,Open,9:43 PM,996-239-0676,true,true,438-57-1690
868,true,true,Nienow-Labadie,93.23,1018,http://dummyimage.com/210x223.png/cc0000/ffffff,Feedspan,Open,7:30 PM,817-917-4023,true,true,183-64-7714
869,true,false,Runolfsdottir-Hirthe,13.05,1018,http://dummyimage.com/118x167.jpg/5fa2dd/ffffff,Yakitri,Close,8:47 PM,311-549-8565,false,false,307-15-5141
870,false,true,Bahringer-Runte,24.12,1007,http://dummyimage.com/209x250.png/5fa2dd/ffffff,Fivespan,Open,7:58 PM,400-251-5245,false,false,341-68-4408
871,true,false,Fisher and Sons,22.1,1018,http://dummyimage.com/241x226.jpg/ff4444/ffffff,Fliptune,Open,9:51 PM,392-151-2825,false,false,159-59-7916
872,true,true,Berge LLC,63.51,1020,http://dummyimage.com/147x151.jpg/ff4444/ffffff,Oozz,Close,9:48 PM,305-720-2559,false,false,678-08-4693
873,true,false,"Keeling, Walker and Keebler",64.96,1015,http://dummyimage.com/177x132.jpg/dddddd/000000,Oyope,Open,9:59 PM,399-536-0866,false,true,547-91-7062
874,true,true,Hudson Group,72.39,1011,http://dummyimage.com/187x211.bmp/cc0000/ffffff,Dablist,Open,7:56 PM,681-499-1095,true,true,246-16-0097
875,true,false,Haley-White,15.63,1025,http://dummyimage.com/109x219.bmp/5fa2dd/ffffff,Buzzdog,Close,9:36 PM,795-146-5865,true,true,477-20-6739
876,false,false,"Pagac, Considine and Kirlin",40.19,1024,http://dummyimage.com/217x220.png/dddddd/000000,Wordware,Open,8:17 PM,460-491-1682,false,false,730-10-9527
877,false,true,Lowe-Schoen,12.57,1010,http://dummyimage.com/140x102.png/dddddd/000000,Devcast,Close,9:17 PM,500-371-7623,true,true,342-55-3005
878,false,false,"Dach, Boehm and Okuneva",98.57,1022,http://dummyimage.com/243x110.png/5fa2dd/ffffff,Digitube,Open,11:49 PM,803-972-8996,true,false,446-37-6070
879,true,true,"Howe, Ziemann and Olson",79.46,1002,http://dummyimage.com/134x166.png/cc0000/ffffff,Bubblebox,Close,7:49 PM,592-280-4296,false,false,386-40-3393
880,true,true,"Blanda, Upton and Gutkowski",66.93,1005,http://dummyimage.com/107x181.bmp/cc0000/ffffff,Youtags,Open,6:47 PM,780-597-2874,false,true,249-49-3208
881,false,false,Brown Group,69.2,1002,http://dummyimage.com/162x169.bmp/cc0000/ffffff,Chatterpoint,Open,6:38 PM,432-276-2625,true,false,810-15-0077
882,true,true,Abbott-O'Keefe,56.25,1016,http://dummyimage.com/242x131.png/5fa2dd/ffffff,Zooveo,Open,7:55 PM,434-642-6159,true,true,431-37-2882
883,false,false,Greenholt-Boyle,8.85,1005,http://dummyimage.com/142x157.bmp/cc0000/ffffff,Viva,Open,10:43 PM,405-303-1715,false,false,804-51-0338
884,false,true,"Jerde, Hilll and Buckridge",37.62,1010,http://dummyimage.com/142x123.jpg/dddddd/000000,Skynoodle,Close,7:48 PM,129-582-1133,false,true,193-70-7741
885,false,false,O'Hara-Bechtelar,75.31,1011,http://dummyimage.com/144x166.png/cc0000/ffffff,Minyx,Open,11:24 PM,309-626-7382,true,false,491-72-3537
886,true,false,"Stiedemann, Dietrich and Stiedemann",87.81,1008,http://dummyimage.com/242x120.png/cc0000/ffffff,Quatz,Open,6:18 PM,132-992-4027,false,false,786-58-1064
887,true,true,"Toy, McCullough and Hauck",85.43,1000,http://dummyimage.com/139x222.png/ff4444/ffffff,Eamia,Close,6:24 PM,682-617-2533,true,false,567-06-9507
888,false,false,Pfeffer-Renner,19.21,1003,http://dummyimage.com/206x173.png/5fa2dd/ffffff,Trunyx,Close,6:39 PM,695-343-9520,false,false,299-97-6945
889,false,false,Weimann-Hermann,30.75,1012,http://dummyimage.com/122x227.bmp/5fa2dd/ffffff,Kwimbee,Open,10:58 PM,898-324-0165,false,false,229-45-9372
890,false,false,Gusikowski-Von,66.61,1016,http://dummyimage.com/192x209.png/dddddd/000000,Brainsphere,Open,9:03 PM,733-712-4352,false,false,218-30-2547
891,false,true,Windler and Sons,42.04,1015,http://dummyimage.com/136x129.jpg/ff4444/ffffff,Riffwire,Close,7:19 PM,666-891-9952,true,false,669-24-6395
892,false,true,"Klocko, Cronin and Murray",8.91,1007,http://dummyimage.com/209x219.png/dddddd/000000,Snaptags,Open,11:54 PM,114-463-2853,false,false,144-82-9452
893,true,true,O'Kon-Kohler,27.63,1004,http://dummyimage.com/218x208.bmp/5fa2dd/ffffff,Bubblemix,Close,10:00 PM,488-993-6121,true,false,589-45-7165
894,true,false,Schultz-King,61.95,1024,http://dummyimage.com/136x170.jpg/cc0000/ffffff,Devify,Open,8:24 PM,484-641-1460,false,false,464-45-1975
895,false,true,Padberg LLC,6.2,1010,http://dummyimage.com/136x122.png/cc0000/ffffff,Pixonyx,Open,10:07 PM,437-629-8103,false,false,127-73-2803
896,false,false,Mraz-Boehm,56.48,1000,http://dummyimage.com/181x113.png/cc0000/ffffff,Oyoba,Open,10:41 PM,932-146-1592,false,true,612-01-8032
897,true,true,"Lockman, Hirthe and Kilback",51.17,1002,http://dummyimage.com/172x159.png/5fa2dd/ffffff,Latz,Close,7:55 PM,205-967-3365,true,false,545-47-5872
898,false,true,Beatty-Leannon,8.15,1000,http://dummyimage.com/200x157.bmp/cc0000/ffffff,Lazzy,Open,8:17 PM,498-508-4848,true,false,189-85-6431
899,false,false,"Lindgren, Brakus and Gerhold",82.82,1020,http://dummyimage.com/202x224.bmp/cc0000/ffffff,Skinder,Open,8:21 PM,300-661-3831,false,false,600-31-8861
900,false,true,Denesik and Sons,20.86,1010,http://dummyimage.com/118x203.jpg/ff4444/ffffff,Aimbu,Open,7:20 PM,615-339-0306,true,false,667-53-7672
901,false,false,Effertz-Ullrich,69.92,1003,http://dummyimage.com/131x123.bmp/dddddd/000000,Rhybox,Close,6:24 PM,249-420-7681,true,true,368-78-8699
902,true,false,"Torphy, Koelpin and Leuschke",34.54,1004,http://dummyimage.com/103x185.bmp/ff4444/ffffff,Rooxo,Close,11:26 PM,653-815-3072,true,true,126-82-4896
903,true,true,"Parker, Lang and Robel",9.19,1025,http://dummyimage.com/244x122.png/ff4444/ffffff,Gabtype,Close,10:19 PM,951-314-0304,false,true,836-41-7688
904,false,true,"Cassin, Smitham and McGlynn",19.55,1019,http://dummyimage.com/137x157.bmp/ff4444/ffffff,Kare,Close,7:03 PM,572-184-3358,true,false,188-08-6191
905,true,true,Lemke Group,94.32,1019,http://dummyimage.com/208x102.bmp/cc0000/ffffff,Jetpulse,Open,9:33 PM,767-378-0644,false,false,737-05-7476
906,false,false,Abernathy-Heathcote,3.2,1011,http://dummyimage.com/127x240.png/5fa2dd/ffffff,Photolist,Open,7:24 PM,307-102-9771,false,false,163-79-9301
907,false,false,"Schuppe, Carter and Lind",14.08,1004,http://dummyimage.com/131x228.jpg/dddddd/000000,Gabspot,Close,11:39 PM,999-900-7528,true,true,144-09-7596
908,false,true,Pfannerstill Inc,14.89,1020,http://dummyimage.com/117x238.png/cc0000/ffffff,Edgeclub,Close,9:30 PM,123-653-0738,true,true,380-43-0675
909,true,true,Stoltenberg-Kertzmann,23.38,1004,http://dummyimage.com/180x240.png/dddddd/000000,Gigabox,Open,11:03 PM,287-704-2771,true,false,186-54-1236
910,true,true,"Rohan, Lockman and Shields",32.15,1001,http://dummyimage.com/194x124.png/cc0000/ffffff,Linkbuzz,Close,7:31 PM,516-940-6207,true,false,511-58-6701
911,false,false,Ullrich-Ullrich,86.27,1025,http://dummyimage.com/189x160.jpg/dddddd/000000,Wikizz,Close,7:57 PM,513-163-3788,false,true,697-37-6719
912,true,true,Gottlieb LLC,38.69,1021,http://dummyimage.com/189x241.jpg/5fa2dd/ffffff,Realbridge,Open,10:02 PM,971-895-0403,true,false,577-38-7181
913,false,true,Purdy-Hessel,95.22,1007,http://dummyimage.com/227x129.bmp/dddddd/000000,Zoonoodle,Open,10:19 PM,200-152-8824,true,false,205-57-6197
914,true,true,Kihn and Sons,30.32,1018,http://dummyimage.com/152x222.png/dddddd/000000,Roombo,Open,11:54 PM,990-870-9756,true,false,661-68-8691
915,false,true,Hickle LLC,69.31,1023,http://dummyimage.com/209x244.png/5fa2dd/ffffff,Feedspan,Open,6:54 PM,760-252-7847,false,true,301-09-1090
916,false,false,Tromp-Hayes,51.71,1020,http://dummyimage.com/227x240.jpg/5fa2dd/ffffff,Ozu,Close,11:45 PM,473-716-4315,true,true,536-13-8863
917,false,true,"Christiansen, Lubowitz and Roob",84.73,1010,http://dummyimage.com/200x109.bmp/dddddd/000000,Fadeo,Open,10:39 PM,468-292-0148,false,true,663-80-1485
918,true,true,Mills-Flatley,36.98,1007,http://dummyimage.com/214x189.jpg/dddddd/000000,Voonix,Close,10:24 PM,283-765-4909,true,true,441-58-1638
919,false,true,Von Inc,6.35,1025,http://dummyimage.com/132x224.bmp/dddddd/000000,Yacero,Close,7:10 PM,208-215-5721,false,false,601-25-2981
920,false,true,Rogahn-Zulauf,82.52,1024,http://dummyimage.com/200x223.jpg/cc0000/ffffff,Photofeed,Open,10:45 PM,960-184-5859,false,true,884-80-3034
921,true,true,West Inc,19.33,1005,http://dummyimage.com/145x107.jpg/dddddd/000000,Viva,Close,7:12 PM,183-247-3955,true,false,527-45-0960
922,true,false,Rowe Inc,99.83,1017,http://dummyimage.com/176x250.png/cc0000/ffffff,Oodoo,Close,11:47 PM,202-247-4308,true,true,695-65-5166
923,false,false,Pfeffer Group,59.08,1012,http://dummyimage.com/203x215.png/dddddd/000000,Rooxo,Open,6:20 PM,782-556-0826,true,true,626-11-1540
924,true,false,Doyle-Cummerata,22.34,1014,http://dummyimage.com/126x247.bmp/5fa2dd/ffffff,Cogidoo,Open,6:08 PM,950-738-9450,true,true,368-36-2179
925,false,true,Boyle Inc,65.16,1005,http://dummyimage.com/208x173.bmp/dddddd/000000,Riffpath,Close,10:01 PM,601-265-7541,true,true,860-53-5651
926,true,true,"Upton, Mann and Morissette",6.34,1011,http://dummyimage.com/116x140.png/dddddd/000000,Shuffledrive,Open,10:58 PM,814-810-6934,false,true,769-19-8772
927,true,true,"Pagac, Ferry and Klein",2.58,1010,http://dummyimage.com/143x138.bmp/5fa2dd/ffffff,Trudoo,Open,7:08 PM,519-890-8356,true,false,809-04-5604
928,false,false,"O'Reilly, Hodkiewicz and Ward",12.86,1007,http://dummyimage.com/104x212.jpg/dddddd/000000,Meetz,Close,9:09 PM,287-659-5597,true,true,790-77-1314
929,true,false,"Ritchie, Bayer and Jacobi",9.08,1008,http://dummyimage.com/206x101.jpg/dddddd/000000,Avavee,Open,7:53 PM,736-369-5822,false,false,778-55-8590
930,true,true,Turner LLC,25.67,1003,http://dummyimage.com/187x140.bmp/dddddd/000000,Shufflester,Close,8:22 PM,142-279-2058,false,true,350-42-3274
931,true,true,"Lang, Mills and Halvorson",68.6,1019,http://dummyimage.com/133x173.png/ff4444/ffffff,Oyoba,Close,11:18 PM,500-249-3299,false,true,503-71-3327
932,false,false,Streich Group,10.1,1003,http://dummyimage.com/137x110.png/dddddd/000000,Meedoo,Close,7:39 PM,890-264-0892,false,false,852-31-7799
933,true,true,Kohler-Effertz,85.89,1006,http://dummyimage.com/138x169.jpg/ff4444/ffffff,Twitterworks,Close,6:33 PM,952-736-9089,true,true,845-49-4862
934,false,false,"Bins, Kuhn and Jaskolski",10.84,1005,http://dummyimage.com/161x191.bmp/ff4444/ffffff,Oyoloo,Open,10:35 PM,142-170-4268,false,true,789-14-3828
935,false,false,"Lockman, Kuvalis and Barton",58.18,1008,http://dummyimage.com/167x143.bmp/cc0000/ffffff,Youspan,Close,8:56 PM,853-333-8887,false,true,838-36-4452
936,false,false,Renner-Hermiston,46.84,1001,http://dummyimage.com/232x128.png/5fa2dd/ffffff,JumpXS,Open,9:36 PM,366-686-1079,false,false,833-50-5318
937,false,true,"Feeney, Gutkowski and Will",67.21,1005,http://dummyimage.com/150x249.png/dddddd/000000,Quamba,Open,10:08 PM,222-470-2681,true,true,495-36-4718
938,false,false,"Bauch, Hermann and Medhurst",39.9,1007,http://dummyimage.com/248x214.jpg/cc0000/ffffff,Edgepulse,Close,10:28 PM,601-493-2461,false,false,488-75-3185
939,false,false,"Balistreri, Witting and Nitzsche",82.09,1012,http://dummyimage.com/104x168.bmp/ff4444/ffffff,Fatz,Close,9:10 PM,276-792-0367,false,true,695-71-7403
940,false,true,Hilll-Grimes,57.66,1025,http://dummyimage.com/120x220.png/5fa2dd/ffffff,DabZ,Close,10:34 PM,606-551-0290,true,false,382-46-8224
941,false,true,Klocko-Bernhard,20.71,1008,http://dummyimage.com/194x180.bmp/cc0000/ffffff,Photospace,Open,11:54 PM,342-906-6591,true,false,649-48-5341
942,true,true,Friesen-Aufderhar,80.85,1020,http://dummyimage.com/149x203.bmp/ff4444/ffffff,Vipe,Open,8:15 PM,934-959-4595,true,false,682-24-2592
943,true,true,Shields-Hilpert,27.1,1000,http://dummyimage.com/178x167.bmp/5fa2dd/ffffff,Oyoloo,Close,9:48 PM,185-994-3369,true,true,458-06-0297
944,true,true,Crist and Sons,99.75,1016,http://dummyimage.com/218x184.jpg/cc0000/ffffff,Gigaclub,Close,8:54 PM,424-290-6310,true,true,827-44-5752
945,true,false,Klein Group,9.73,1008,http://dummyimage.com/142x174.png/cc0000/ffffff,Photobean,Close,8:32 PM,379-241-6830,false,true,614-54-3029
946,false,false,Goyette and Sons,19.39,1009,http://dummyimage.com/214x161.jpg/dddddd/000000,Wordpedia,Open,8:04 PM,354-161-3495,true,true,672-84-5870
947,true,true,Wintheiser Inc,33.86,1022,http://dummyimage.com/191x221.jpg/cc0000/ffffff,Avamm,Open,9:51 PM,329-604-4835,true,false,170-63-1819
948,true,true,Huels Group,6.73,1005,http://dummyimage.com/219x114.jpg/ff4444/ffffff,Twitterlist,Close,8:04 PM,239-855-6685,false,true,822-78-2219
949,true,false,Heathcote LLC,42.35,1003,http://dummyimage.com/216x218.png/cc0000/ffffff,Feedfish,Close,8:19 PM,263-779-7466,false,false,569-61-7338
950,true,false,Schroeder Group,85.91,1008,http://dummyimage.com/235x231.bmp/cc0000/ffffff,Feedspan,Close,10:44 PM,308-824-9519,true,true,678-67-9875
951,true,false,"Feil, Lehner and Langosh",27.77,1013,http://dummyimage.com/150x169.bmp/cc0000/ffffff,Gabtune,Open,7:05 PM,622-329-2669,true,true,395-23-1457
952,false,false,Durgan-Bogisich,44.74,1009,http://dummyimage.com/134x248.jpg/5fa2dd/ffffff,Gigashots,Open,9:57 PM,515-871-4600,false,false,257-54-2636
953,true,true,Lowe-Bogisich,54.79,1015,http://dummyimage.com/123x154.jpg/cc0000/ffffff,Dazzlesphere,Close,10:37 PM,471-286-0132,true,false,811-70-7940
954,true,false,"Sporer, Roberts and Hagenes",21.38,1016,http://dummyimage.com/185x172.jpg/ff4444/ffffff,Oloo,Open,7:48 PM,245-855-4174,true,true,127-02-8593
955,false,true,Schmidt LLC,92.21,1019,http://dummyimage.com/145x227.jpg/ff4444/ffffff,Wikibox,Open,6:37 PM,246-643-7866,false,true,561-72-6012
956,false,true,Gutkowski LLC,36.67,1023,http://dummyimage.com/234x230.png/dddddd/000000,Skynoodle,Open,9:18 PM,346-496-0305,false,true,285-24-2758
957,true,false,"Langworth, Hamill and Bashirian",87.9,1004,http://dummyimage.com/168x239.png/dddddd/000000,Ntag,Open,8:04 PM,270-103-8173,false,true,659-52-0891
958,false,false,"Senger, Farrell and Bradtke",71.0,1010,http://dummyimage.com/228x220.jpg/ff4444/ffffff,Yodo,Close,8:29 PM,961-232-0608,false,true,830-93-7397
959,false,true,Beatty LLC,25.44,1001,http://dummyimage.com/116x238.bmp/cc0000/ffffff,Divape,Open,10:29 PM,382-486-1801,true,true,197-44-9722
960,false,true,Stoltenberg-Gottlieb,64.06,1019,http://dummyimage.com/175x148.bmp/ff4444/ffffff,Trudeo,Close,8:45 PM,385-333-4135,false,false,751-81-0284
961,true,true,"Wisozk, Mann and Johnson",5.16,1012,http://dummyimage.com/111x240.bmp/cc0000/ffffff,Tambee,Open,6:15 PM,804-501-4504,false,true,246-79-9466
962,true,true,Bogan-Schultz,68.82,1004,http://dummyimage.com/245x174.bmp/cc0000/ffffff,Skippad,Close,7:01 PM,456-738-8604,false,true,256-80-8467
963,false,false,"Breitenberg, Hagenes and Hauck",15.85,1021,http://dummyimage.com/122x112.jpg/ff4444/ffffff,Oyondu,Close,11:02 PM,551-488-1454,false,true,798-66-2650
964,true,true,Trantow-Casper,87.04,1017,http://dummyimage.com/104x123.jpg/dddddd/000000,Nlounge,Open,8:25 PM,510-410-6928,true,false,270-83-9038
965,false,true,"Cummerata, Turner and Gutmann",59.65,1005,http://dummyimage.com/156x193.bmp/5fa2dd/ffffff,Wikivu,Open,10:46 PM,845-637-6613,true,true,856-03-4109
966,true,true,Kozey-Willms,9.05,1010,http://dummyimage.com/186x211.png/dddddd/000000,Tagfeed,Close,9:41 PM,694-763-8074,true,false,383-61-9551
